Image,Width,Height,Sigma,Tmin,Tmax,Host_Time_ms,Device_Time_ms,Speedup
peppers_gray.pgm,512,512,0.5,50,90,31.018593,1.427264,21.73
peppers_gray.pgm,512,512,0.5,50,100,31.091200,1.443648,21.53
peppers_gray.pgm,512,512,0.5,50,110,31.157951,1.441376,21.61
peppers_gray.pgm,512,512,0.5,50,120,29.440191,1.424992,20.65
peppers_gray.pgm,512,512,0.5,50,130,30.688448,1.417376,21.65
peppers_gray.pgm,512,512,0.5,60,80,31.002432,1.456640,21.28
peppers_gray.pgm,512,512,0.5,60,90,30.294815,1.417504,21.37
peppers_gray.pgm,512,512,0.5,60,100,30.216288,1.420096,21.27
peppers_gray.pgm,512,512,0.5,60,110,30.988352,1.448256,21.39
peppers_gray.pgm,512,512,0.5,60,120,31.054785,1.451168,21.39
peppers_gray.pgm,512,512,0.5,60,130,30.183071,1.418400,21.27
peppers_gray.pgm,512,512,0.5,70,80,31.065184,1.454400,21.35
peppers_gray.pgm,512,512,0.5,70,90,31.314144,1.444672,21.67
peppers_gray.pgm,512,512,0.5,70,100,29.769793,1.419104,20.97
peppers_gray.pgm,512,512,0.5,70,110,30.436352,1.413312,21.53
peppers_gray.pgm,512,512,0.5,70,120,29.849600,1.409760,21.17
peppers_gray.pgm,512,512,0.5,70,130,29.776417,1.434080,20.76
peppers_gray.pgm,512,512,0.75,20,80,31.202433,1.434176,21.75
peppers_gray.pgm,512,512,0.75,20,90,30.960833,1.451744,21.32
peppers_gray.pgm,512,512,0.75,20,100,37.811199,1.459968,25.89
peppers_gray.pgm,512,512,0.75,20,110,30.084415,1.417216,21.22
peppers_gray.pgm,512,512,0.75,20,120,38.099838,1.453952,26.20
peppers_gray.pgm,512,512,0.75,20,130,29.909952,1.450336,20.62
peppers_gray.pgm,512,512,0.75,30,80,31.255615,1.417248,22.05
peppers_gray.pgm,512,512,0.75,30,90,29.668224,1.414016,20.98
peppers_gray.pgm,512,512,0.75,30,100,31.011553,1.462336,21.20
peppers_gray.pgm,512,512,0.75,30,110,30.773409,1.435360,21.43
peppers_gray.pgm,512,512,0.75,30,120,31.070080,1.420000,21.88
peppers_gray.pgm,512,512,0.75,30,130,29.747040,1.440480,20.65
peppers_gray.pgm,512,512,0.75,40,80,29.793217,1.422432,20.94
peppers_gray.pgm,512,512,0.75,40,90,30.185152,1.426016,21.16
peppers_gray.pgm,512,512,0.75,40,100,30.733408,1.445216,21.26
peppers_gray.pgm,512,512,0.75,40,110,30.965504,1.428192,21.68
peppers_gray.pgm,512,512,0.75,40,120,30.971745,1.423008,21.76
peppers_gray.pgm,512,512,0.75,40,130,30.020704,1.429152,21.00
peppers_gray.pgm,512,512,0.75,50,80,29.759552,1.444928,20.59
peppers_gray.pgm,512,512,0.75,50,90,31.017664,1.452928,21.34
peppers_gray.pgm,512,512,0.75,50,100,35.746017,1.475680,24.22
peppers_gray.pgm,512,512,0.75,50,110,29.913471,1.402912,21.32
peppers_gray.pgm,512,512,0.75,50,120,30.917536,1.428000,21.65
peppers_gray.pgm,512,512,0.75,50,130,29.645184,1.418240,20.90
peppers_gray.pgm,512,512,0.75,60,80,29.532831,1.434368,20.58
peppers_gray.pgm,512,512,0.75,60,90,29.879360,1.436864,20.79
peppers_gray.pgm,512,512,0.75,60,100,40.456993,1.511296,26.76
peppers_gray.pgm,512,512,0.75,60,110,31.028929,1.461344,21.23
peppers_gray.pgm,512,512,0.75,60,120,29.805023,1.418592,21.01
peppers_gray.pgm,512,512,0.75,60,130,29.867264,1.435168,20.81
peppers_gray.pgm,512,512,0.75,70,80,30.987520,1.428000,21.69
peppers_gray.pgm,512,512,0.75,70,90,30.849567,1.419456,21.73
peppers_gray.pgm,512,512,0.75,70,100,29.909184,1.423680,21.00
peppers_gray.pgm,512,512,0.75,70,110,37.963871,1.440256,26.35
peppers_gray.pgm,512,512,0.75,70,120,37.237984,1.417920,26.26
peppers_gray.pgm,512,512,0.75,70,130,36.993183,1.427872,25.90
peppers_gray.pgm,512,512,1.0,20,80,30.182112,1.420928,21.24
peppers_gray.pgm,512,512,1.0,20,90,30.862144,1.470592,20.98
peppers_gray.pgm,512,512,1.0,20,100,29.686752,1.448992,20.48
peppers_gray.pgm,512,512,1.0,20,110,31.686975,1.455744,21.76
peppers_gray.pgm,512,512,1.0,20,120,30.325024,1.433952,21.14
peppers_gray.pgm,512,512,1.0,20,130,29.915903,1.409344,21.22
peppers_gray.pgm,512,512,1.0,30,80,31.218592,1.437536,21.71
peppers_gray.pgm,512,512,1.0,30,90,29.895456,1.433856,20.84
peppers_gray.pgm,512,512,1.0,30,100,29.765793,1.412512,21.07
peppers_gray.pgm,512,512,1.0,30,110,29.860895,1.422624,20.99
peppers_gray.pgm,512,512,1.0,30,120,29.712032,1.434944,20.70
peppers_gray.pgm,512,512,1.0,30,130,31.202112,1.437184,21.71
peppers_gray.pgm,512,512,1.0,40,80,30.085152,1.426272,21.09
peppers_gray.pgm,512,512,1.0,40,90,29.932896,1.421216,21.06
peppers_gray.pgm,512,512,1.0,40,100,30.976480,1.433152,21.61
peppers_gray.pgm,512,512,1.0,40,110,29.833729,1.416672,21.05
peppers_gray.pgm,512,512,1.0,40,120,31.108288,1.439232,21.61
peppers_gray.pgm,512,512,1.0,40,130,29.831360,1.415808,21.07
peppers_gray.pgm,512,512,1.0,50,80,30.933632,1.444288,21.41
peppers_gray.pgm,512,512,1.0,50,90,29.968191,1.423424,21.05
peppers_gray.pgm,512,512,1.0,50,100,29.764353,1.443392,20.62
peppers_gray.pgm,512,512,1.0,50,110,29.675713,1.418944,20.91
peppers_gray.pgm,512,512,1.0,50,120,38.006622,1.837984,20.67
peppers_gray.pgm,512,512,1.0,50,130,29.854208,1.419136,21.03
peppers_gray.pgm,512,512,1.0,60,80,30.976831,1.438656,21.53
peppers_gray.pgm,512,512,1.0,60,90,37.696064,1.422816,26.49
peppers_gray.pgm,512,512,1.0,60,100,29.951456,1.436128,20.85
peppers_gray.pgm,512,512,1.0,60,110,31.054688,1.416832,21.91
peppers_gray.pgm,512,512,1.0,60,120,36.775490,1.423744,25.83
peppers_gray.pgm,512,512,1.0,60,130,30.899263,1.426048,21.66
peppers_gray.pgm,512,512,1.0,70,80,35.895969,1.424864,25.19
peppers_gray.pgm,512,512,1.0,70,90,29.848801,1.423776,20.96
peppers_gray.pgm,512,512,1.0,70,100,30.109505,1.439232,20.92
peppers_gray.pgm,512,512,1.0,70,110,30.005312,1.423168,21.08
peppers_gray.pgm,512,512,1.0,70,120,29.545856,1.405024,21.02
peppers_gray.pgm,512,512,1.0,70,130,29.882656,1.416224,21.10
peppers_gray.pgm,512,512,1.25,20,80,30.933825,1.431328,21.61
peppers_gray.pgm,512,512,1.25,20,90,37.378559,1.419072,26.34
peppers_gray.pgm,512,512,1.25,20,100,37.627968,1.473632,25.53
peppers_gray.pgm,512,512,1.25,20,110,30.181152,1.492576,20.22
peppers_gray.pgm,512,512,1.25,20,120,29.723808,1.438464,20.66
peppers_gray.pgm,512,512,1.25,20,130,37.268543,1.431104,26.04
peppers_gray.pgm,512,512,1.25,30,80,36.786270,1.420928,25.88
peppers_gray.pgm,512,512,1.25,30,90,30.262497,1.444672,20.94
peppers_gray.pgm,512,512,1.25,30,100,37.197857,1.471616,25.27
peppers_gray.pgm,512,512,1.25,30,110,31.036257,1.435072,21.62
peppers_gray.pgm,512,512,1.25,30,120,35.492641,1.428160,24.85
peppers_gray.pgm,512,512,1.25,30,130,30.146912,1.446720,20.83
peppers_gray.pgm,512,512,1.25,40,80,29.877279,1.437664,20.78
peppers_gray.pgm,512,512,1.25,40,90,36.845760,1.432000,25.73
peppers_gray.pgm,512,512,1.25,40,100,30.146751,1.432000,21.05
peppers_gray.pgm,512,512,1.25,40,110,30.170528,1.428832,21.11
peppers_gray.pgm,512,512,1.25,40,120,30.014816,1.420256,21.13
peppers_gray.pgm,512,512,1.25,40,130,30.882591,1.439360,21.45
peppers_gray.pgm,512,512,1.25,50,80,37.215874,1.462016,25.45
peppers_gray.pgm,512,512,1.25,50,90,29.761663,1.412256,21.07
peppers_gray.pgm,512,512,1.25,50,100,29.877665,1.416896,21.08
peppers_gray.pgm,512,512,1.25,50,110,30.089184,1.423200,21.14
peppers_gray.pgm,512,512,1.25,50,120,30.111263,1.444576,20.84
peppers_gray.pgm,512,512,1.25,50,130,29.921345,1.430112,20.92
peppers_gray.pgm,512,512,1.25,60,80,29.784897,1.421376,20.95
peppers_gray.pgm,512,512,1.25,60,90,30.755072,1.436064,21.41
peppers_gray.pgm,512,512,1.25,60,100,31.043104,1.451200,21.39
peppers_gray.pgm,512,512,1.25,60,110,37.151615,1.445440,25.70
peppers_gray.pgm,512,512,1.25,60,120,29.886751,1.457088,20.51
peppers_gray.pgm,512,512,1.25,60,130,30.917761,1.426496,21.67
peppers_gray.pgm,512,512,1.25,70,80,38.551842,1.506496,25.59
peppers_gray.pgm,512,512,1.25,70,90,31.116064,1.460992,21.29
peppers_gray.pgm,512,512,1.25,70,100,29.773409,1.411040,21.10
peppers_gray.pgm,512,512,1.25,70,110,30.843040,1.434560,21.50
peppers_gray.pgm,512,512,1.25,70,120,29.610847,1.425120,20.77
peppers_gray.pgm,512,512,1.25,70,130,29.920927,1.421120,21.05
peppers_gray.pgm,512,512,1.5,20,80,30.937441,1.435136,21.55
peppers_gray.pgm,512,512,1.5,20,90,31.133600,1.470208,21.17
peppers_gray.pgm,512,512,1.5,20,100,31.178783,1.437600,21.68
peppers_gray.pgm,512,512,1.5,20,110,30.950048,1.439904,21.49
peppers_gray.pgm,512,512,1.5,20,120,31.250561,1.433440,21.80
peppers_gray.pgm,512,512,1.5,20,130,30.131424,1.438848,20.94
peppers_gray.pgm,512,512,1.5,30,80,29.908417,1.398688,21.38
peppers_gray.pgm,512,512,1.5,30,90,30.765184,1.452096,21.18
peppers_gray.pgm,512,512,1.5,30,100,30.104128,1.436256,20.96
peppers_gray.pgm,512,512,1.5,30,110,36.983200,1.431872,25.82
peppers_gray.pgm,512,512,1.5,30,120,29.797056,1.401088,21.26
peppers_gray.pgm,512,512,1.5,30,130,31.224895,1.423808,21.93
peppers_gray.pgm,512,512,1.5,40,80,29.758688,1.412352,21.07
peppers_gray.pgm,512,512,1.5,40,90,31.025375,1.430272,21.69
peppers_gray.pgm,512,512,1.5,40,100,36.885311,1.431552,25.76
peppers_gray.pgm,512,512,1.5,40,110,30.102240,1.432000,21.02
peppers_gray.pgm,512,512,1.5,40,120,29.894785,1.430112,20.90
peppers_gray.pgm,512,512,1.5,40,130,30.902271,1.428544,21.63
peppers_gray.pgm,512,512,1.5,50,80,30.841087,1.425792,21.63
peppers_gray.pgm,512,512,1.5,50,90,31.172159,1.429120,21.81
peppers_gray.pgm,512,512,1.5,50,100,30.718784,1.442816,21.29
peppers_gray.pgm,512,512,1.5,50,110,36.903297,1.424928,25.89
peppers_gray.pgm,512,512,1.5,50,120,29.843679,1.424608,20.94
peppers_gray.pgm,512,512,1.5,50,130,31.288576,1.454016,21.51
peppers_gray.pgm,512,512,1.5,60,80,29.767521,1.428736,20.83
peppers_gray.pgm,512,512,1.5,60,90,30.950785,1.439392,21.50
peppers_gray.pgm,512,512,1.5,60,100,30.992096,1.445440,21.44
peppers_gray.pgm,512,512,1.5,60,110,35.664032,1.433888,24.87
peppers_gray.pgm,512,512,1.5,60,120,30.255487,1.424672,21.23
peppers_gray.pgm,512,512,1.5,60,130,31.050720,1.432256,21.67
peppers_gray.pgm,512,512,1.5,70,80,34.773312,1.455392,23.89
peppers_gray.pgm,512,512,1.5,70,90,33.733505,1.423296,23.70
peppers_gray.pgm,512,512,1.5,70,100,29.784800,1.444960,20.61
peppers_gray.pgm,512,512,1.5,70,110,31.059711,1.420288,21.86
peppers_gray.pgm,512,512,1.5,70,120,31.152800,1.438752,21.65
peppers_gray.pgm,512,512,1.5,70,130,31.221727,1.443392,21.63
peppers_gray.pgm,512,512,1.75,20,80,29.754463,1.405248,21.17
peppers_gray.pgm,512,512,1.75,20,90,29.695423,1.437920,20.65
peppers_gray.pgm,512,512,1.75,20,100,30.789248,1.443712,21.32
peppers_gray.pgm,512,512,1.75,20,110,29.553600,1.407200,21.00
peppers_gray.pgm,512,512,1.75,20,120,31.382912,1.442848,21.75
peppers_gray.pgm,512,512,1.75,20,130,36.977089,1.450528,25.49
peppers_gray.pgm,512,512,1.75,30,80,32.991074,1.427232,23.11
peppers_gray.pgm,512,512,1.75,30,90,30.619776,1.428096,21.44
peppers_gray.pgm,512,512,1.75,30,100,30.926847,1.452256,21.29
peppers_gray.pgm,512,512,1.75,30,110,36.053375,1.424768,25.30
peppers_gray.pgm,512,512,1.75,30,120,36.383617,1.443520,25.20
peppers_gray.pgm,512,512,1.75,30,130,31.189983,1.444032,21.59
peppers_gray.pgm,512,512,1.75,40,80,31.137344,1.436096,21.68
peppers_gray.pgm,512,512,1.75,40,90,29.804735,1.447776,20.58
peppers_gray.pgm,512,512,1.75,40,100,30.746241,1.432896,21.45
peppers_gray.pgm,512,512,1.75,40,110,37.083233,1.524288,24.32
peppers_gray.pgm,512,512,1.75,40,120,31.042368,1.453504,21.35
peppers_gray.pgm,512,512,1.75,40,130,32.459072,1.412672,22.97
peppers_gray.pgm,512,512,1.75,50,80,30.835936,1.431552,21.54
peppers_gray.pgm,512,512,1.75,50,90,31.364737,1.449696,21.63
peppers_gray.pgm,512,512,1.75,50,100,30.890720,1.425952,21.66
peppers_gray.pgm,512,512,1.75,50,110,31.019232,1.429728,21.69
peppers_gray.pgm,512,512,1.75,50,120,29.884544,1.427136,20.94
peppers_gray.pgm,512,512,1.75,50,130,30.978624,1.429088,21.67
peppers_gray.pgm,512,512,1.75,60,80,31.056416,1.451328,21.39
peppers_gray.pgm,512,512,1.75,60,90,40.019329,1.499104,26.69
peppers_gray.pgm,512,512,1.75,60,100,29.706017,1.425536,20.83
peppers_gray.pgm,512,512,1.75,60,110,36.822018,1.450016,25.39
peppers_gray.pgm,512,512,1.75,60,120,36.895199,1.459552,25.27
peppers_gray.pgm,512,512,1.75,60,130,30.970112,1.445504,21.42
peppers_gray.pgm,512,512,1.75,70,80,31.223871,1.421280,21.96
peppers_gray.pgm,512,512,1.75,70,90,36.652767,1.450784,25.26
peppers_gray.pgm,512,512,1.75,70,100,30.974209,1.441088,21.49
peppers_gray.pgm,512,512,1.75,70,110,31.034657,1.418368,21.88
peppers_gray.pgm,512,512,1.75,70,120,30.874081,1.437472,21.47
peppers_gray.pgm,512,512,1.75,70,130,29.761824,1.412096,21.07
peppers_gray.pgm,512,512,2.0,20,80,29.920799,1.437952,20.80
peppers_gray.pgm,512,512,2.0,20,90,29.807680,1.407520,21.17
peppers_gray.pgm,512,512,2.0,20,100,31.007584,1.441600,21.50
peppers_gray.pgm,512,512,2.0,20,110,30.995712,1.473952,21.02
peppers_gray.pgm,512,512,2.0,20,120,30.148129,1.424608,21.16
peppers_gray.pgm,512,512,2.0,20,130,29.885281,1.410528,21.18
peppers_gray.pgm,512,512,2.0,30,80,29.901825,1.420736,21.04
peppers_gray.pgm,512,512,2.0,30,90,31.050816,1.436096,21.62
peppers_gray.pgm,512,512,2.0,30,100,30.385729,1.472352,20.63
peppers_gray.pgm,512,512,2.0,30,110,29.818815,1.430368,20.84
peppers_gray.pgm,512,512,2.0,30,120,30.324736,1.444320,20.99
peppers_gray.pgm,512,512,2.0,30,130,29.803776,1.417280,21.02
peppers_gray.pgm,512,512,2.0,40,80,30.166529,1.426464,21.14
peppers_gray.pgm,512,512,2.0,40,90,31.160095,1.446912,21.53
peppers_gray.pgm,512,512,2.0,40,100,36.870911,1.456192,25.32
peppers_gray.pgm,512,512,2.0,40,110,30.992191,1.446496,21.42
peppers_gray.pgm,512,512,2.0,40,120,29.938368,1.403296,21.33
peppers_gray.pgm,512,512,2.0,40,130,29.919071,1.426656,20.97
peppers_gray.pgm,512,512,2.0,50,80,30.077791,1.413120,21.28
peppers_gray.pgm,512,512,2.0,50,90,38.376575,1.456352,26.35
peppers_gray.pgm,512,512,2.0,50,100,29.741056,1.433312,20.74
peppers_gray.pgm,512,512,2.0,50,110,29.844769,1.418400,21.04
peppers_gray.pgm,512,512,2.0,50,120,30.090912,1.437376,20.93
peppers_gray.pgm,512,512,2.0,50,130,29.931648,1.407232,21.26
peppers_gray.pgm,512,512,2.0,60,80,30.987616,1.459136,21.23
peppers_gray.pgm,512,512,2.0,60,90,30.941504,1.437920,21.51
peppers_gray.pgm,512,512,2.0,60,100,38.105858,1.450528,26.27
peppers_gray.pgm,512,512,2.0,60,110,30.156639,1.420320,21.23
peppers_gray.pgm,512,512,2.0,60,120,29.713152,1.438464,20.65
peppers_gray.pgm,512,512,2.0,60,130,30.952671,1.454144,21.28
peppers_gray.pgm,512,512,2.0,70,80,29.671167,1.413376,20.99
peppers_gray.pgm,512,512,2.0,70,90,31.003391,1.415776,21.89
peppers_gray.pgm,512,512,2.0,70,100,29.755936,1.420320,20.95
peppers_gray.pgm,512,512,2.0,70,110,29.856447,1.415552,21.09
peppers_gray.pgm,512,512,2.0,70,120,30.996511,1.448704,21.39
peppers_gray.pgm,512,512,2.0,70,130,29.765760,1.432480,20.77
peppers_gray.pgm,512,512,2.25,20,80,29.853727,1.436384,20.78
peppers_gray.pgm,512,512,2.25,20,90,29.960863,1.414112,21.18
peppers_gray.pgm,512,512,2.25,20,100,30.085600,1.407776,21.37
peppers_gray.pgm,512,512,2.25,20,110,30.091137,1.405760,21.40
peppers_gray.pgm,512,512,2.25,20,120,29.710464,1.415008,20.99
peppers_gray.pgm,512,512,2.25,20,130,30.658785,1.430400,21.43
peppers_gray.pgm,512,512,2.25,30,80,31.013857,1.422464,21.80
peppers_gray.pgm,512,512,2.25,30,90,30.093504,1.408160,21.37
peppers_gray.pgm,512,512,2.25,30,100,36.832703,1.438432,25.60
peppers_gray.pgm,512,512,2.25,30,110,29.805153,1.438752,20.71
peppers_gray.pgm,512,512,2.25,30,120,29.939903,1.428672,20.95
peppers_gray.pgm,512,512,2.25,30,130,31.202208,1.434144,21.75
peppers_gray.pgm,512,512,2.25,40,80,29.890240,1.441248,20.73
peppers_gray.pgm,512,512,2.25,40,90,29.657663,1.411872,21.00
peppers_gray.pgm,512,512,2.25,40,100,29.785055,1.428352,20.85
peppers_gray.pgm,512,512,2.25,40,110,30.078527,1.419872,21.18
peppers_gray.pgm,512,512,2.25,40,120,29.978432,1.424160,21.04
peppers_gray.pgm,512,512,2.25,40,130,29.861153,1.411520,21.15
peppers_gray.pgm,512,512,2.25,50,80,30.065536,1.421888,21.14
peppers_gray.pgm,512,512,2.25,50,90,30.922943,1.445792,21.38
peppers_gray.pgm,512,512,2.25,50,100,29.834463,1.425024,20.93
peppers_gray.pgm,512,512,2.25,50,110,31.038944,1.404384,22.10
peppers_gray.pgm,512,512,2.25,50,120,32.145950,1.430464,22.47
peppers_gray.pgm,512,512,2.25,50,130,31.139969,1.451008,21.46
peppers_gray.pgm,512,512,2.25,60,80,30.129761,1.431200,21.05
peppers_gray.pgm,512,512,2.25,60,90,30.984097,1.416256,21.87
peppers_gray.pgm,512,512,2.25,60,100,37.322594,1.447840,25.77
peppers_gray.pgm,512,512,2.25,60,110,29.838688,1.417408,21.05
peppers_gray.pgm,512,512,2.25,60,120,29.884800,1.408000,21.22
peppers_gray.pgm,512,512,2.25,60,130,30.908447,1.444256,21.40
peppers_gray.pgm,512,512,2.25,70,80,29.752384,1.418240,20.97
peppers_gray.pgm,512,512,2.25,70,90,31.057665,1.428896,21.73
peppers_gray.pgm,512,512,2.25,70,100,30.136160,1.407328,21.41
peppers_gray.pgm,512,512,2.25,70,110,34.052193,1.436288,23.70
peppers_gray.pgm,512,512,2.25,70,120,30.937759,1.410784,21.92
peppers_gray.pgm,512,512,2.25,70,130,30.824415,1.438752,21.42
peppers_gray.pgm,512,512,2.5,20,80,30.888704,1.407808,21.94
peppers_gray.pgm,512,512,2.5,20,90,30.106079,1.417184,21.24
peppers_gray.pgm,512,512,2.5,20,100,30.052704,1.432256,20.98
peppers_gray.pgm,512,512,2.5,20,110,30.903105,1.437856,21.49
peppers_gray.pgm,512,512,2.5,20,120,31.075552,1.449344,21.44
peppers_gray.pgm,512,512,2.5,20,130,38.234688,1.426912,26.79
peppers_gray.pgm,512,512,2.5,30,80,36.570816,1.532192,23.86
peppers_gray.pgm,512,512,2.5,30,90,31.157568,1.440608,21.62
peppers_gray.pgm,512,512,2.5,30,100,30.144960,1.426048,21.13
peppers_gray.pgm,512,512,2.5,30,110,29.765087,1.408320,21.13
peppers_gray.pgm,512,512,2.5,30,120,29.816223,1.437408,20.74
peppers_gray.pgm,512,512,2.5,30,130,31.349472,1.455520,21.53
peppers_gray.pgm,512,512,2.5,40,80,30.005953,1.430400,20.97
peppers_gray.pgm,512,512,2.5,40,90,29.832129,1.406048,21.21
peppers_gray.pgm,512,512,2.5,40,100,29.879105,1.424704,20.97
peppers_gray.pgm,512,512,2.5,40,110,30.982944,1.434368,21.60
peppers_gray.pgm,512,512,2.5,40,120,29.671488,1.418656,20.91
peppers_gray.pgm,512,512,2.5,40,130,29.831873,1.443392,20.66
peppers_gray.pgm,512,512,2.5,50,80,37.792992,1.452128,26.02
peppers_gray.pgm,512,512,2.5,50,90,30.166847,1.416576,21.29
peppers_gray.pgm,512,512,2.5,50,100,29.790752,1.403264,21.22
peppers_gray.pgm,512,512,2.5,50,110,30.155199,1.417600,21.27
peppers_gray.pgm,512,512,2.5,50,120,36.464066,1.458304,25.00
peppers_gray.pgm,512,512,2.5,50,130,37.139935,1.574176,23.59
peppers_gray.pgm,512,512,2.5,60,80,29.932192,1.419328,21.08
peppers_gray.pgm,512,512,2.5,60,90,30.052704,1.412992,21.26
peppers_gray.pgm,512,512,2.5,60,100,30.628351,1.451840,21.09
peppers_gray.pgm,512,512,2.5,60,110,30.167393,1.439456,20.95
peppers_gray.pgm,512,512,2.5,60,120,30.955296,1.423744,21.74
peppers_gray.pgm,512,512,2.5,60,130,35.798466,1.435104,24.94
peppers_gray.pgm,512,512,2.5,70,80,33.995487,1.434688,23.69
peppers_gray.pgm,512,512,2.5,70,90,29.779552,1.423392,20.92
peppers_gray.pgm,512,512,2.5,70,100,30.614113,1.426944,21.45
peppers_gray.pgm,512,512,2.5,70,110,38.695618,1.491712,25.94
peppers_gray.pgm,512,512,2.5,70,120,29.565887,1.413920,20.91
peppers_gray.pgm,512,512,2.5,70,130,31.324257,1.444576,21.68
pirate.pgm,512,512,0.5,20,80,34.250912,1.432224,23.91
pirate.pgm,512,512,0.5,20,90,29.713633,1.408928,21.08
pirate.pgm,512,512,0.5,20,100,31.025696,1.459744,21.25
pirate.pgm,512,512,0.5,20,110,30.927168,1.445376,21.39
pirate.pgm,512,512,0.5,20,120,29.711905,1.392352,21.33
pirate.pgm,512,512,0.5,20,130,30.023775,1.402560,21.40
pirate.pgm,512,512,0.5,30,80,30.688448,1.450272,21.16
pirate.pgm,512,512,0.5,30,90,29.673023,1.418112,20.92
pirate.pgm,512,512,0.5,30,100,37.709377,1.424544,26.47
pirate.pgm,512,512,0.5,30,110,29.881760,1.402688,21.30
pirate.pgm,512,512,0.5,30,120,30.035809,1.415712,21.21
pirate.pgm,512,512,0.5,30,130,35.766113,1.489568,24.01
pirate.pgm,512,512,0.5,40,80,30.621664,1.449312,21.12
pirate.pgm,512,512,0.5,40,90,31.206047,1.428160,21.85
pirate.pgm,512,512,0.5,40,100,29.753120,1.449120,20.53
pirate.pgm,512,512,0.5,40,110,30.085535,1.411840,21.30
pirate.pgm,512,512,0.5,40,120,30.827265,1.420832,21.69
pirate.pgm,512,512,0.5,40,130,31.326496,1.507072,20.78
pirate.pgm,512,512,0.5,50,80,30.280704,1.428800,21.19
pirate.pgm,512,512,0.5,50,90,30.144417,1.425344,21.14
pirate.pgm,512,512,0.5,50,100,31.064863,1.454080,21.36
pirate.pgm,512,512,0.5,50,110,29.566303,1.418144,20.84
pirate.pgm,512,512,0.5,50,120,29.843073,1.404064,21.25
pirate.pgm,512,512,0.5,50,130,29.757215,1.433824,20.75
pirate.pgm,512,512,0.5,60,80,30.812384,1.454208,21.18
pirate.pgm,512,512,0.5,60,90,29.902817,1.444064,20.70
pirate.pgm,512,512,0.5,60,100,30.706688,1.459296,21.04
pirate.pgm,512,512,0.5,60,110,31.119425,1.441280,21.59
pirate.pgm,512,512,0.5,60,120,29.533279,1.434816,20.58
pirate.pgm,512,512,0.5,60,130,30.896255,1.443520,21.40
pirate.pgm,512,512,0.5,70,80,30.733152,1.436000,21.40
pirate.pgm,512,512,0.5,70,90,29.683041,1.437760,20.64
pirate.pgm,512,512,0.5,70,100,29.779840,1.426304,20.87
pirate.pgm,512,512,0.5,70,110,29.990879,1.410784,21.25
pirate.pgm,512,512,0.5,70,120,30.889153,1.443584,21.39
pirate.pgm,512,512,0.5,70,130,37.386658,1.449824,25.78
pirate.pgm,512,512,0.75,20,80,29.928385,1.416224,21.13
pirate.pgm,512,512,0.75,20,90,29.991936,1.404832,21.34
pirate.pgm,512,512,0.75,20,100,37.929504,1.431232,26.50
pirate.pgm,512,512,0.75,20,110,29.823872,1.421344,20.98
pirate.pgm,512,512,0.75,20,120,31.052641,1.437600,21.60
pirate.pgm,512,512,0.75,20,130,30.217249,1.409088,21.44
pirate.pgm,512,512,0.75,30,80,30.799648,1.455808,21.15
pirate.pgm,512,512,0.75,30,90,30.754145,1.426304,21.56
pirate.pgm,512,512,0.75,30,100,30.125601,1.429760,21.07
pirate.pgm,512,512,0.75,30,110,30.896736,1.410368,21.90
pirate.pgm,512,512,0.75,30,120,29.669024,1.415904,20.95
pirate.pgm,512,512,0.75,30,130,29.694208,1.416448,20.96
pirate.pgm,512,512,0.75,40,80,37.466751,1.451296,25.81
pirate.pgm,512,512,0.75,40,90,29.946720,1.420128,21.08
pirate.pgm,512,512,0.75,40,100,31.192127,1.413920,22.06
pirate.pgm,512,512,0.75,40,110,30.951488,1.448416,21.36
pirate.pgm,512,512,0.75,40,120,29.891136,1.424128,20.98
pirate.pgm,512,512,0.75,40,130,39.052769,1.488960,26.22
pirate.pgm,512,512,0.75,50,80,32.843487,1.442688,22.76
pirate.pgm,512,512,0.75,50,90,30.946016,1.450496,21.33
pirate.pgm,512,512,0.75,50,100,30.742208,1.440928,21.33
pirate.pgm,512,512,0.75,50,110,36.872639,1.422432,25.92
pirate.pgm,512,512,0.75,50,120,29.969343,1.411712,21.22
pirate.pgm,512,512,0.75,50,130,29.966816,1.426496,21.00
pirate.pgm,512,512,0.75,60,80,29.767361,1.413760,21.05
pirate.pgm,512,512,0.75,60,90,29.812704,1.428000,20.87
pirate.pgm,512,512,0.75,60,100,37.932991,1.464832,25.89
pirate.pgm,512,512,0.75,60,110,37.188065,1.449760,25.65
pirate.pgm,512,512,0.75,60,120,30.117697,1.421152,21.19
pirate.pgm,512,512,0.75,60,130,30.884705,1.446144,21.35
pirate.pgm,512,512,0.75,70,80,31.369921,1.447136,21.67
pirate.pgm,512,512,0.75,70,90,30.880960,1.441248,21.42
pirate.pgm,512,512,0.75,70,100,31.013697,1.426464,21.74
pirate.pgm,512,512,0.75,70,110,29.691263,1.411392,21.03
pirate.pgm,512,512,0.75,70,120,31.027679,1.430848,21.68
pirate.pgm,512,512,0.75,70,130,29.591713,1.408608,21.00
pirate.pgm,512,512,1.0,20,80,29.592159,1.430080,20.69
pirate.pgm,512,512,1.0,20,90,29.805088,1.405184,21.21
pirate.pgm,512,512,1.0,20,100,29.556288,1.419936,20.81
pirate.pgm,512,512,1.0,20,110,30.007744,1.421024,21.11
pirate.pgm,512,512,1.0,20,120,31.062977,1.427040,21.76
pirate.pgm,512,512,1.0,20,130,30.992928,1.446592,21.42
